,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
60,"Medu, Fedu",health,0.42025316455696204,0.5367088607594936,0.2379746835443038,0.5662650602409638,1.0550693339395316,0.012421086364364675,1.0681434599156117,0.09003066059648791
61,"Medu, health",Fedu,0.3139240506329114,0.4962025316455696,0.2379746835443038,0.7580645161290323,1.527732060566162,0.08220477487582117,2.0823628691983123,0.5034937583418387
62,"Fedu, health",Medu,0.2683544303797468,0.5822784810126582,0.2379746835443038,0.8867924528301887,1.522969647251846,0.08171767344976766,3.68987341772152,0.46933667083854813
63,Medu,"Fedu, health",0.5822784810126582,0.2683544303797468,0.2379746835443038,0.408695652173913,1.5229696472518457,0.08171767344976766,1.2373417721518987,0.8220502901353965
64,Fedu,"Medu, health",0.4962025316455696,0.3139240506329114,0.2379746835443038,0.47959183673469385,1.5277320605661617,0.08220477487582117,1.3183420203524447,0.6856623543248155
65,health,"Medu, Fedu",0.5367088607594936,0.42025316455696204,0.2379746835443038,0.44339622641509435,1.0550693339395316,0.012421086364364675,1.041579060287492,0.11266131845134277
66,"Medu, Fedu",G2,0.42025316455696204,0.6303797468354431,0.2936708860759494,0.6987951807228916,1.1085305075724585,0.02875180259573784,1.227139240506329,0.16887516940219835
67,"Medu, G2",Fedu,0.39746835443037976,0.4962025316455696,0.2936708860759494,0.7388535031847134,1.4890159885610297,0.09644608235859639,1.929175671503551,0.5450594030715735
68,"Fedu, G2",Medu,0.3493670886075949,0.5822784810126582,0.2936708860759494,0.8405797101449276,1.4436042848141148,0.09024194840570424,2.620253164556963,0.4722930363611969
69,Medu,"Fedu, G2",0.5822784810126582,0.3493670886075949,0.2936708860759494,0.5043478260869565,1.4436042848141146,0.09024194840570424,1.3126804352653787,0.7356321839080461
70,Fedu,"Medu, G2",0.4962025316455696,0.39746835443037976,0.2936708860759494,0.5918367346938775,1.4890159885610295,0.09644608235859639,1.4762025316455696,0.651880090105701
71,G2,"Medu, Fedu",0.6303797468354431,0.42025316455696204,0.2936708860759494,0.46586345381526106,1.1085305075724585,0.02875180259573784,1.0853906919196725,0.26487954652810564
72,"Medu, Fedu",G3,0.42025316455696204,0.529113924050633,0.25063291139240507,0.5963855421686747,1.12714013950539,0.02827111039897451,1.1666729642924616,0.19456574478408528
73,"Medu, G3",Fedu,0.3367088607594937,0.4962025316455696,0.25063291139240507,0.7443609022556391,1.500115083627436,0.08355712225604872,1.9707371556217426,0.5026216362094226
74,"Fedu, G3",Medu,0.28860759493670884,0.5822784810126582,0.25063291139240507,0.868421052631579,1.4914187643020596,0.08258291940394169,3.1746835443037984,0.46317265178475153
75,Medu,"Fedu, G3",0.5822784810126582,0.28860759493670884,0.25063291139240507,0.43043478260869567,1.4914187643020596,0.08258291940394169,1.249009566141656,0.7887970615243344
76,Fedu,"Medu, G3",0.4962025316455696,0.3367088607594937,0.25063291139240507,0.5051020408163266,1.500115083627436,0.08355712225604872,1.3402583844447347,0.6617430587279834
77,G3,"Medu, Fedu",0.529113924050633,0.42025316455696204,0.25063291139240507,0.47368421052631576,1.12714013950539,0.02827111039897451,1.101518987341772,0.23954599761051362
78,"Medu, famrel",health,0.4481012658227848,0.5367088607594936,0.25569620253164554,0.5706214689265536,1.0631862274810788,0.015196282647011672,1.0789806795469687,0.10768462167317633
79,"Medu, health",famrel,0.3139240506329114,0.7620253164556962,0.25569620253164554,0.814516129032258,1.0688832922516343,0.016478128505047263,1.282993946064942,0.09393153337473967
80,"famrel, health",Medu,0.43291139240506327,0.5822784810126582,0.25569620253164554,0.5906432748538012,1.0143656242054413,0.00362121454895048,1.0204339963833635,0.024973479490806163
81,Medu,"famrel, health",0.5822784810126582,0.43291139240506327,0.25569620253164554,0.43913043478260866,1.014365624205441,0.00362121454895048,1.0110882150917475,0.03390339033903382
82,famrel,"Medu, health",0.7620253164556962,0.3139240506329114,0.25569620253164554,0.33554817275747506,1.0688832922516343,0.016478128505047263,1.0325443037974682,0.2708026121761111
83,health,"Medu, famrel",0.5367088607594936,0.4481012658227848,0.25569620253164554,0.4764150943396226,1.0631862274810786,0.015196282647011672,1.0540768616717984,0.1282800411188658
84,"Medu, famrel",G1,0.4481012658227848,0.41265822784810124,0.21265822784810126,0.4745762711864407,1.1500467921389208,0.02774555359717995,1.1178440179665172,0.2364023591087812
85,"Medu, G1",famrel,0.2708860759493671,0.7620253164556962,0.21265822784810126,0.7850467289719626,1.0302108237339709,0.006236180099343069,1.1070996147495873,0.04021990740740751
86,"G1, famrel",Medu,0.3189873417721519,0.5822784810126582,0.21265822784810126,0.6666666666666667,1.1449275362318843,0.026918763018747016,1.2531645569620256,0.18587360594795552
87,Medu,"G1, famrel",0.5822784810126582,0.3189873417721519,0.21265822784810126,0.3652173913043478,1.144927536231884,0.026918763018747016,1.0728281602219527,0.30303030303030326
88,famrel,"Medu, G1",0.7620253164556962,0.2708860759493671,0.21265822784810126,0.27906976744186046,1.0302108237339709,0.006236180099343069,1.0113515720702329,0.12322695035461022
89,G1,"Medu, famrel",0.41265822784810124,0.4481012658227848,0.21265822784810126,0.5153374233128835,1.1500467921389208,0.02774555359717995,1.1387277679858998,0.22213669950738923
90,"Medu, famrel",G2,0.4481012658227848,0.6303797468354431,0.31139240506329113,0.6949152542372882,1.1023756041113606,0.028918442557282487,1.2115330520393812,0.16827030655627656
91,"Medu, G2",famrel,0.39746835443037976,0.7620253164556962,0.31139240506329113,0.7834394904458598,1.0281016568973909,0.008511456497356185,1.0988830975428145,0.04536448725831792
92,"famrel, G2",Medu,0.4860759493670886,0.5822784810126582,0.31139240506329113,0.640625,1.1002038043478262,0.028360839609037014,1.1623555310952118,0.1772197524930914
93,Medu,"famrel, G2",0.5822784810126582,0.4860759493670886,0.31139240506329113,0.5347826086956522,1.1002038043478262,0.028360839609037014,1.1046965574352303,0.21803399852180338
94,famrel,"Medu, G2",0.7620253164556962,0.39746835443037976,0.31139240506329113,0.40863787375415284,1.0281016568973909,0.008511456497356185,1.0188877826767173,0.11485902093063471
95,G2,"Medu, famrel",0.6303797468354431,0.4481012658227848,0.31139240506329113,0.4939759036144578,1.1023756041113606,0.028918442557282487,1.0906570223025918,0.25125292348813905
96,"Medu, famrel",G3,0.4481012658227848,0.529113924050633,0.2582278481012658,0.576271186440678,1.089124969588841,0.021131228969716365,1.1112911392405063,0.14827307069616819
97,"Medu, G3",famrel,0.3367088607594937,0.7620253164556962,0.2582278481012658,0.7669172932330827,1.006419703744411,0.0016471719275756858,1.020988158432013,0.009616823828768014
98,"famrel, G3",Medu,0.4,0.5822784810126582,0.2582278481012658,0.6455696202531644,1.1086956521739129,0.0253164556962025,1.1785714285714282,0.16339869281045732
99,Medu,"famrel, G3",0.5822784810126582,0.4,0.2582278481012658,0.4434782608695652,1.1086956521739129,0.0253164556962025,1.078125,0.23469994058229324
100,famrel,"Medu, G3",0.7620253164556962,0.3367088607594937,0.2582278481012658,0.3388704318936877,1.0064197037444107,0.0016471719275756858,1.0032695121175497,0.026804338756778925
101,G3,"Medu, famrel",0.529113924050633,0.4481012658227848,0.2582278481012658,0.48803827751196166,1.089124969588841,0.021131228969716365,1.0780078078788595,0.17378241619228316
102,"Medu, G2",health,0.39746835443037976,0.5367088607594936,0.21518987341772153,0.5414012738853503,1.0087429395505347,0.0018650857234417673,1.0102320675105485,0.014384577360355992
103,"Medu, health",G2,0.3139240506329114,0.6303797468354431,0.21518987341772153,0.685483870967742,1.0874141728203135,0.01729850985419004,1.1752028562155146,0.11716952463642288
104,"G2, health",Medu,0.3291139240506329,0.5822784810126582,0.21518987341772153,0.653846153846154,1.1229096989966558,0.023553917641403632,1.206751054852321,0.1631520532741399
105,Medu,"G2, health",0.5822784810126582,0.3291139240506329,0.21518987341772153,0.3695652173913044,1.1229096989966556,0.023553917641403632,1.06416412047141,0.26203208556149743
106,G2,"Medu, health",0.6303797468354431,0.3139240506329114,0.21518987341772153,0.3413654618473896,1.0874141728203135,0.01729850985419004,1.0416640938561286,0.21748589846897676
107,health,"Medu, G2",0.5367088607594936,0.39746835443037976,0.21518987341772153,0.4009433962264151,1.0087429395505347,0.0018650857234417673,1.0058008571713346,0.01870781099324987
108,"Medu, G2",G1,0.39746835443037976,0.41265822784810124,0.2683544303797468,0.6751592356687898,1.6361220741666993,0.1043358436148053,1.808091337800943,0.6452750911685429
109,"Medu, G1",G2,0.2708860759493671,0.6303797468354431,0.2683544303797468,0.9906542056074766,1.5715197237548324,0.0975933344015382,39.54936708860759,0.4987879979035639
110,"G1, G2",Medu,0.41012658227848103,0.5822784810126582,0.2683544303797468,0.6543209876543209,1.123725174449812,0.02954654702771989,1.208408679927667,0.18665478986152706
111,Medu,"G1, G2",0.5822784810126582,0.41012658227848103,0.2683544303797468,0.4608695652173913,1.123725174449812,0.02954654702771989,1.0941200489995917,0.26357918810748976
112,G2,"Medu, G1",0.6303797468354431,0.2708860759493671,0.2683544303797468,0.4257028112449799,1.5715197237548322,0.0975933344015382,1.2695759936266264,0.9839105712070302
113,G1,"Medu, G2",0.41265822784810124,0.39746835443037976,0.2683544303797468,0.6503067484662577,1.6361220741666993,0.1043358436148053,1.7230290917166333,0.6619632400780741
114,"Medu, G3",G1,0.3367088607594937,0.41265822784810124,0.26582278481012656,0.7894736842105262,1.913141750080723,0.1268771030283608,2.789873417721518,0.719592875318066
115,"Medu, G1",G3,0.2708860759493671,0.529113924050633,0.26582278481012656,0.9813084112149532,1.8546259446407007,0.12249319019387914,25.192405063290984,0.6320105820105818
116,"G1, G3",Medu,0.4050632911392405,0.5822784810126582,0.26582278481012656,0.6562499999999999,1.1270380434782608,0.029963146931581447,1.2151898734177211,0.1894630192502531
117,Medu,"G1, G3",0.5822784810126582,0.4050632911392405,0.26582278481012656,0.45652173913043476,1.1270380434782608,0.029963146931581447,1.0946835443037977,0.2698412698412696
118,G3,"Medu, G1",0.529113924050633,0.2708860759493671,0.26582278481012656,0.5023923444976076,1.854625944640701,0.12249319019387914,1.4652385589094448,0.9785970302099333
119,G1,"Medu, G3",0.41265822784810124,0.3367088607594937,0.26582278481012656,0.6441717791411042,1.913141750080723,0.1268771030283608,1.864076822348319,0.8126436781609194
120,"Medu, G3",G2,0.3367088607594937,0.6303797468354431,0.3367088607594937,1.0,1.5863453815261044,0.12445441435667362,inf,0.5572519083969466
121,"Medu, G2",G3,0.39746835443037976,0.529113924050633,0.3367088607594937,0.8471337579617835,1.6010422698320788,0.12640282006088768,3.0803797468354435,0.6230492196878752
122,"G3, G2",Medu,0.5215189873417722,0.5822784810126582,0.3367088607594937,0.6456310679611651,1.1088011819333052,0.03303957699086685,1.1787757933067455,0.20507618251979154
123,Medu,"G3, G2",0.5822784810126582,0.5215189873417722,0.3367088607594937,0.5782608695652174,1.1088011819333052,0.03303957699086685,1.1345426073339422,0.2349054454317612
124,G3,"Medu, G2",0.529113924050633,0.39746835443037976,0.3367088607594937,0.6363636363636364,1.6010422698320788,0.12640282006088768,1.6569620253164556,0.7972350230414748
125,G2,"Medu, G3",0.6303797468354431,0.3367088607594937,0.3367088607594937,0.5341365461847389,1.5863453815261044,0.12445441435667362,1.4237887385421213,1.0000000000000002
126,"famrel, Fedu",health,0.38734177215189874,0.5367088607594936,0.22025316455696203,0.5686274509803921,1.0594709581945987,0.012363403300753084,1.0739930955120829,0.09162154459960103
127,"famrel, health",Fedu,0.43291139240506327,0.4962025316455696,0.22025316455696203,0.5087719298245614,1.0253311851056213,0.005441435667361022,1.0255877034358047,0.04356527093596076
128,"Fedu, health",famrel,0.2683544303797468,0.7620253164556962,0.22025316455696203,0.8207547169811321,1.0770701435466685,0.015760294824547383,1.327648234510327,0.09780058067851909
129,famrel,"Fedu, health",0.7620253164556962,0.2683544303797468,0.22025316455696203,0.28903654485049834,1.0770701435466685,0.015760294824547383,1.0290902638116646,0.3006847640009788
130,Fedu,"famrel, health",0.4962025316455696,0.43291139240506327,0.22025316455696203,0.4438775510204082,1.0253311851056213,0.005441435667361022,1.0197189641156663,0.04903829492289051
131,health,"famrel, Fedu",0.5367088607594936,0.38734177215189874,0.22025316455696203,0.41037735849056606,1.0594709581945987,0.012363403300753084,1.0390683544303798,0.1211607311098549
132,"Fedu, G2",famrel,0.3493670886075949,0.7620253164556962,0.28354430379746837,0.8115942028985508,1.0650488709133807,0.01731773754206062,1.2630963972736131,0.09387159533073958
133,"Fedu, famrel",G2,0.38734177215189874,0.6303797468354431,0.28354430379746837,0.7320261437908497,1.1612462923589784,0.03937189552956258,1.3793146032726151,0.22664551357733181
134,"famrel, G2",Fedu,0.4860759493670886,0.4962025316455696,0.28354430379746837,0.5833333333333334,1.1755952380952381,0.04235218714949532,1.209113924050633,0.2906403940886702
135,Fedu,"famrel, G2",0.4962025316455696,0.4860759493670886,0.28354430379746837,0.5714285714285715,1.1755952380952384,0.04235218714949532,1.1991561181434602,0.29648241206030185
136,G2,"Fedu, famrel",0.6303797468354431,0.38734177215189874,0.28354430379746837,0.4497991967871486,1.1612462923589784,0.03937189552956258,1.1135175090085927,0.37567270058708424
137,famrel,"Fedu, G2",0.7620253164556962,0.3493670886075949,0.28354430379746837,0.372093023255814,1.0650488709133807,0.01731773754206062,1.036193155180497,0.25664893617021345
138,"Fedu, G3",famrel,0.28860759493670884,0.7620253164556962,0.22784810126582278,0.7894736842105263,1.0360202832663055,0.007921807402659853,1.1303797468354433,0.048873072360616984
139,"Fedu, famrel",G3,0.38734177215189874,0.529113924050633,0.22784810126582278,0.5882352941176471,1.1117365606529692,0.022900176253805443,1.1435804701627486,0.16404958677685927
140,"famrel, G3",Fedu,0.4,0.4962025316455696,0.22784810126582278,0.5696202531645569,1.1479591836734693,0.029367088607594932,1.1705882352941175,0.21481481481481482
141,Fedu,"famrel, G3",0.4962025316455696,0.4,0.22784810126582278,0.45918367346938777,1.1479591836734693,0.029367088607594932,1.109433962264151,0.2558347292015633
142,G3,"Fedu, famrel",0.529113924050633,0.38734177215189874,0.22784810126582278,0.43062200956937796,1.1117365606529692,0.022900176253805443,1.076013190086161,0.21344086021505346
143,famrel,"Fedu, G3",0.7620253164556962,0.28860759493670884,0.22784810126582278,0.29900332225913623,1.0360202832663055,0.007921807402659853,1.0148299238106664,0.14609929078014225
144,"G1, Fedu",G2,0.22025316455696203,0.6303797468354431,0.21772151898734177,0.9885057471264367,1.568111526566034,0.07887838487421886,32.15696202531618,0.4646254907882814
145,"G1, G2",Fedu,0.41012658227848103,0.4962025316455696,0.21772151898734177,0.5308641975308641,1.069853867472915,0.014215670565614485,1.073884077281812,0.11068968958977941
146,"Fedu, G2",G1,0.3493670886075949,0.41265822784810124,0.21772151898734177,0.6231884057971014,1.510180492575798,0.0735523153340811,1.5587147030185005,0.5192290290471453
147,G1,"Fedu, G2",0.41265822784810124,0.3493670886075949,0.21772151898734177,0.5276073619631902,1.5101804925757982,0.0735523153340811,1.3773138254150914,0.5751804330392944
148,Fedu,"G1, G2",0.4962025316455696,0.41012658227848103,0.21772151898734177,0.4387755102040816,1.069853867472915,0.014215670565614485,1.0510471806674337,0.12960149585134978
149,G2,"G1, Fedu",0.6303797468354431,0.22025316455696203,0.21772151898734177,0.34538152610441764,1.5681115265660341,0.07887838487421886,1.191147006290285,0.9801688435807582
150,"G1, Fedu",G3,0.22025316455696203,0.529113924050633,0.21518987341772153,0.9770114942528736,1.8465049771764834,0.09865085723441755,20.48354430379749,0.587929717341482
151,"G1, G3",Fedu,0.4050632911392405,0.4962025316455696,0.21518987341772153,0.53125,1.0706313775510206,0.014196442877743964,1.0747679324894515,0.11088861076345441
152,"Fedu, G3",G1,0.28860759493670884,0.41265822784810124,0.21518987341772153,0.7456140350877194,1.8068560972984613,0.09609357474763662,2.3088607594936716,0.6277161398367177
153,G1,"Fedu, G3",0.41265822784810124,0.28860759493670884,0.21518987341772153,0.5214723926380369,1.8068560972984613,0.09609357474763662,1.4866277182732883,0.7602941176470589
154,Fedu,"G1, G3",0.4962025316455696,0.4050632911392405,0.21518987341772153,0.43367346938775514,1.0706313775510206,0.014196442877743964,1.0505188733036834,0.13094886195684313
155,G3,"G1, Fedu",0.529113924050633,0.22025316455696203,0.21518987341772153,0.4066985645933014,1.8465049771764832,0.09865085723441755,1.3142507145773785,0.973561037318153
156,"Fedu, G3",G2,0.28860759493670884,0.6303797468354431,0.28860759493670884,1.0,1.5863453815261044,0.10667521230572022,inf,0.5195729537366548
157,"Fedu, G2",G3,0.3493670886075949,0.529113924050633,0.28860759493670884,0.8260869565217391,1.5612648221343872,0.10375260374939912,2.7075949367088605,0.5525291828793775
158,"G3, G2",Fedu,0.5215189873417722,0.4962025316455696,0.28860759493670884,0.5533980582524272,1.1152664949474935,0.029828553116487744,1.1280682443588332,0.21600297038893532
159,Fedu,"G3, G2",0.4962025316455696,0.5215189873417722,0.28860759493670884,0.5816326530612245,1.1152664949474935,0.029828553116487744,1.1436863229391787,0.20514854976637575
160,G3,"Fedu, G2",0.529113924050633,0.3493670886075949,0.28860759493670884,0.5454545454545454,1.5612648221343874,0.10375260374939912,1.4313924050632911,0.7634408602150539
161,G2,"Fedu, G3",0.6303797468354431,0.28860759493670884,0.28860759493670884,0.4578313253012048,1.5863453815261044,0.10667521230572022,1.3121237693389591,1.0
162,"famrel, G2",health,0.4860759493670886,0.5367088607594936,0.2708860759493671,0.5572916666666667,1.0383500393081764,0.010004806921967646,1.046492926284438,0.07186593619078319
163,"G2, health",famrel,0.3291139240506329,0.7620253164556962,0.2708860759493671,0.8230769230769232,1.0801175568617432,0.020092933824707615,1.345074298293892,0.11056251102098415
164,famrel,"G2, health",0.7620253164556962,0.3291139240506329,0.2708860759493671,0.3554817275747508,1.080117556861743,0.020092933824707615,1.0409108704162862,0.3116921853251149
165,health,"famrel, G2",0.5367088607594936,0.4860759493670886,0.2708860759493671,0.5047169811320755,1.0383500393081762,0.010004806921967646,1.037637130801688,0.07972013686737153
166,"famrel, G3",health,0.4,0.5367088607594936,0.23037974683544304,0.5759493670886076,1.0731132075471699,0.01569620253164558,1.0925373134328358,0.11355311355311364
167,"famrel, health",G3,0.43291139240506327,0.529113924050633,0.23037974683544304,0.5321637426900585,1.0057640113041775,0.0013203012337766329,1.0065189873417721,0.010105965463108277
168,"G3, health",famrel,0.28607594936708863,0.7620253164556962,0.23037974683544304,0.8053097345132743,1.056801811072237,0.012382630988623605,1.2223245109321057,0.07528641571194755
169,famrel,"G3, health",0.7620253164556962,0.28607594936708863,0.23037974683544304,0.3023255813953489,1.056801811072237,0.012382630988623605,1.0232911392405064,0.2258592471358426
170,G3,"famrel, health",0.529113924050633,0.43291139240506327,0.23037974683544304,0.4354066985645933,1.0057640113041775,0.0013203012337766329,1.0044196524350997,0.01217062507385083
171,health,"famrel, G3",0.5367088607594936,0.4,0.23037974683544304,0.42924528301886794,1.0731132075471699,0.01569620253164558,1.0512396694214876,0.1470605896835406
172,"G1, famrel",G2,0.3189873417721519,0.6303797468354431,0.31645569620253167,0.9920634920634922,1.5737553388155798,0.11537253645249163,46.572151898734994,0.5353457249070632
173,"G1, G2",famrel,0.41012658227848103,0.7620253164556962,0.31645569620253167,0.7716049382716049,1.012571264509249,0.003928857554879039,1.0419432090318168,0.021047210300429255
174,"famrel, G2",G1,0.4860759493670886,0.41265822784810124,0.31645569620253167,0.6510416666666667,1.5776776584867078,0.1158724563371255,1.6831286604949938,0.712472906403941
175,G1,"famrel, G2",0.41265822784810124,0.4860759493670886,0.31645569620253167,0.7668711656441719,1.5776776584867078,0.1158724563371255,2.204463690872753,0.6234137931034485
176,famrel,"G1, G2",0.7620253164556962,0.41012658227848103,0.31645569620253167,0.41528239202657813,1.012571264509249,0.003928857554879039,1.008817606444189,0.05217021276595761
177,G2,"G1, famrel",0.6303797468354431,0.3189873417721519,0.31645569620253167,0.5020080321285141,1.57375533881558,0.11537253645249163,1.36751735402205,0.986356164383562
178,"G1, famrel",G3,0.3189873417721519,0.529113924050633,0.31139240506329113,0.9761904761904763,1.8449532923217133,0.14261176093574746,19.777215189873488,0.6724997733248707
179,"G1, G3",famrel,0.4050632911392405,0.7620253164556962,0.31139240506329113,0.76875,1.008824750830565,0.0027239224483255886,1.0290797126240168,0.014703338522746927
180,"famrel, G3",G1,0.4,0.41265822784810124,0.31139240506329113,0.7784810126582278,1.8865030674846626,0.14632911392405062,2.651428571428571,0.7831978319783198
181,G1,"famrel, G3",0.41265822784810124,0.4,0.31139240506329113,0.754601226993865,1.8865030674846623,0.14632911392405062,2.445,0.8000770955985421
182,famrel,"G1, G3",0.7620253164556962,0.4050632911392405,0.31139240506329113,0.40863787375415284,1.0088247508305648,0.0027239224483255886,1.0060446593656664,0.03675834630686732
183,G3,"G1, famrel",0.529113924050633,0.3189873417721519,0.31139240506329113,0.5885167464114832,1.8449532923217133,0.14261176093574746,1.6550191345304681,0.9725937581956464
184,"famrel, G3",G2,0.4,0.6303797468354431,0.3924050632911392,0.981012658227848,1.5562248995983934,0.14025316455696196,19.466666666666562,0.5956989247311826
185,"famrel, G2",G3,0.4860759493670886,0.529113924050633,0.3924050632911392,0.8072916666666666,1.5257426236044656,0.13521551033488222,2.4435169346561745,0.6704910217702207
186,G3,"famrel, G2",0.529113924050633,0.4860759493670886,0.3924050632911392,0.7416267942583731,1.5257426236044656,0.13521551033488222,1.9890764181903415,0.7317724592438432
187,G2,"famrel, G3",0.6303797468354431,0.4,0.3924050632911392,0.6224899598393574,1.5562248995983934,0.14025316455696196,1.5893617021276594,0.9669907202828101
188,"G3, freetime",G2,0.21012658227848102,0.6303797468354431,0.20253164556962025,0.963855421686747,1.5290075966516667,0.07007210382951448,10.22616033755274,0.43802083333333325
189,"freetime, G2",G3,0.2379746835443038,0.529113924050633,0.20253164556962025,0.851063829787234,1.6084699175404662,0.07661592693478608,3.161663652802893,0.4964285714285714
190,G3,"freetime, G2",0.529113924050633,0.2379746835443038,0.20253164556962025,0.3827751196172248,1.608469917540466,0.07661592693478608,1.2345991561181435,0.8033602150537634
191,G2,"G3, freetime",0.6303797468354431,0.21012658227848102,0.20253164556962025,0.321285140562249,1.5290075966516667,0.07007210382951448,1.163777994157741,0.936044520547945
192,"G1, G2",health,0.41012658227848103,0.5367088607594936,0.22025316455696203,0.537037037037037,1.0006114605171208,0.00013459381509373092,1.0007088607594936,0.0010359627053425763
193,"G1, health",G2,0.22278481012658227,0.6303797468354431,0.22025316455696203,0.9886363636363636,1.5683187294633076,0.07981413235058485,32.52658227848104,0.4662473323598787
194,"G2, health",G1,0.3291139240506329,0.41265822784810124,0.22025316455696203,0.6692307692307693,1.6217555450684287,0.08444159589809327,1.7756844274359733,0.5714595532422468
195,G1,"G2, health",0.41265822784810124,0.3291139240506329,0.22025316455696203,0.5337423312883436,1.6217555450684287,0.08444159589809327,1.4388740839440375,0.6527447483154976
196,G2,"G1, health",0.6303797468354431,0.22278481012658227,0.22025316455696203,0.3493975903614458,1.5683187294633079,0.07981413235058485,1.1946085325832163,0.9803967879074162
